optimizer,layer_1,train_frac,epochs,layer_2,intermediate,reward,batch_size,learning_rate,preweight,trialJobId,activation,regularization,dropout,test_frac
adam,154,0.7,200,90,"[0.9473469387755102,0.9848896418444936]",0.9848896418444936,10,0.0006659233324231825,9,oIpqp,elu,0.009339746321284058,0.3287330915724443,0.15
SGD,99,0.7,200,60,"[0.9401020408163265,0.97097045467695]",0.97097045467695,100,0.009120316231332365,8,uO18j,elu,0.010839669685113577,0.12258074285904613,0.15
adam,130,0.7,200,98,"[0.9592857142857142,0.9869147012505783]",0.9869147012505783,50,0.0019041389602860817,9,sCMyL,elu,0.007403362494123165,0.16073669394313028,0.15
adam,116,0.7,200,108,"[0.930204081632653,0.9718400432700184]",0.9718400432700184,10,0.027079709320792785,7,lgNY8,elu,0.03139029236965855,0.31522576624524823,0.15
adam,109,0.7,200,52,"[0.9550000000000001,0.9816178998052836]",0.9816178998052836,70,0.0003032323178382881,10,BFC3x,elu,0.03729693131371718,0.34954652256630975,0.15
adam,178,0.7,200,72,"[0.9441836734693878,0.9865266897915322]",0.9865266897915322,10,0.0014330537864512911,6,E4GLh,elu,0.04423343708411229,0.1061495762438042,0.15
adam,148,0.7,200,65,"[0.9540816326530612,0.9786030499169879]",0.9786030499169879,10,0.0002064457686682826,4,CP7Fc,elu,0.021918871576187788,0.3065648732030549,0.15
adam,122,0.7,200,44,"[0.9460204081632652,0.9802776029399694]",0.9802776029399694,10,0.003271046427064126,5,LTozz,relu,0.024249391536862716,0.25060638337074065,0.15
SGD,164,0.7,200,93,"[0.9228571428571429,0.9641625002301831]",0.9641625002301831,100,0.005456762101492847,8,JYrjC,elu,2.490257226123692e-05,0.2742116655318575,0.15
adam,159,0.7,200,28,"[0.797142857142857,0.9550065293510391]",0.9550065293510391,50,0.03746235228977775,9,NEpgN,elu,0.015888441602432912,0.21261660687183065,0.15
adam,142,0.7,200,78,"[0.9328571428571427,0.9789458133990412]",0.9789458133990412,10,0.014495741923095046,10,H9ODt,elu,0.06266015485728318,0.19987814289215725,0.15
adam,133,0.7,200,83,"[0.951938775510204,0.9873037198563412]",0.9873037198563412,70,0.002436915313715376,7,ze4jV,elu,0.019573071337056578,0.09408179075782308,0.15
adam,151,0.7,200,11,"[0.9551530612244896,0.9836702465798683]",0.9836702465798683,10,0.00041906348193617034,8,ydDPN,relu,0.0032658020942437785,0.2629076696186928,0.15
adam,182,0.7,200,55,"[0.9340816326530611,0.98487264604865]",0.98487264604865,10,0.02050805154968338,9,zSbjl,elu,0.013136584095642542,0.19077558008396767,0.15
adam,137,0.7,200,113,"[0.9572448979591837,0.9848008893277564]",0.9848008893277564,10,0.0009288947084627484,2,PktOo,elu,0.006133408775970663,0.24149658018374537,0.15
SGD,118,0.7,200,87,"[0.9288775510204079,0.9580707084318748]",0.9580707084318748,100,0.00766292807298611,10,um4oz,elu,0.01781501260774905,0.2847556279351149,0.15
adam,125,0.7,200,62,"[0.9417346938775509,0.9603645002942519]",0.9603645002942519,50,6.455178120539634e-05,5,FKL7W,elu,0.03314853393619087,0.22237128050604296,0.15
adam,169,0.7,200,38,"[0.9151020408163264,0.9723054418100402]",0.9723054418100402,10,0.05136365731984559,3,nEP2d,relu,0.027563820010612326,0.20574896314089622,0.15
adam,157,0.7,200,100,"[0.9549999999999998,0.9801588822160868]",0.9801588822160868,70,0.0001616547198212542,6,rGjc1,elu,0.008324661287998988,0.22904385121716372,0.15
adam,140,0.7,200,49,"[0.9206122448979592,0.9850471321563361]",0.9850471321563361,10,0.011586733860900648,8,czFzz,elu,0.011313505090207995,0.1736146565604047,0.15
adam,89,0.7,200,33,"[0.9450000000000001,0.9698071159878069]",0.9698071159878069,10,1.1078278943363455e-05,7,huDg4,elu,0.08267399645201853,0.13018987667335735,0.15
adam,113,0.7,200,75,"[0.9377551020408162,0.980767172476126]",0.980767172476126,10,0.005523995386952747,9,jaukg,relu,0.014884315213457308,0.2960355948809568,0.15
SGD,145,0.7,200,68,"[0.9096938775510204,0.9440745946506184]",0.9440745946506184,100,0.0012500035359988581,10,ggkyn,elu,0.004968990560499061,0.15538225390786087,0.15
adam,102,0.7,200,104,"[0.9488775510204082,0.983033390015309]",0.983033390015309,50,0.00355932357205434,9,fAzn2,elu,0.04185542298004487,0.251378115473226,0.15
adam,173,0.7,200,96,"[0.9529591836734694,0.983165479280817]",0.983165479280817,10,0.0006016025444290714,6,BWfxj,elu,0.02115743725665514,0.38053120273422847,0.15
adam,129,0.7,200,119,"[0.945204081632653,0.9668557485679907]",0.9668557485679907,70,3.8636033083369866e-05,8,HEnla,elu,0.0012973164314639446,0.2657237406360182,0.15
adam,154,0.7,200,123,"[0.9629591836734693,0.9884623557999948]",0.9884623557999948,10,0.0004660169595722893,7,rR6cq,relu,6.45609863726606e-06,0.33577421359157705,0.15
adam,166,0.7,200,130,"[0.9572448979591834,0.9829792835976152]",0.9829792835976152,10,0.00012259946143128157,7,pVIID,relu,0.0019651574351730304,0.38831324469996514,0.15
adam,107,0.7,200,144,"[0.9430612244897958,0.9564753768016466]",0.9564753768016466,100,0.00025886449329621375,7,B5kpU,relu,6.968019748287914e-05,0.3559178324381832,0.15
SGD,94,0.7,200,124,"[0.9025510204081633,0.8966211845502279]",0.8966211845502279,10,2.0865560625158053e-05,6,TS6Mb,relu,0.003949478199123823,0.3447525927193809,0.15
adam,162,0.7,200,138,"[0.960969387755102,0.9811626689860983]",0.9811626689860983,5,0.0001819878597536286,7,L0fL3,relu,5.237756659524577e-05,0.36503455250161093,0.15
adam,149,0.7,200,155,"[0.9321428571428572,0.9676640619305037]",0.9676640619305037,50,6.186812003148797e-05,6,bD1Ir,relu,0.005918666902591524,0.32521418917684525,0.15
adam,121,0.7,200,134,"[0.9478571428571427,0.9728659504988174]",0.9728659504988174,10,2.6244075812425526e-05,7,x4v5G,relu,0.00971268198563724,0.3383642061365465,0.15
adam,134,0.7,200,110,"[0.9507142857142858,0.9800394378043966]",0.9800394378043966,5,0.000484445994282156,7,jEWKJ,relu,0.007551621084084201,0.3312633415002349,0.15
adam,118,0.7,200,128,"[0.9275510204081632,0.9510509003435581]",0.9510509003435581,70,8.70806745100414e-05,6,AJjFj,relu,0.039356837434050565,0.37677200380869413,0.15
adam,79,0.7,200,140,"[0.9559183673469389,0.9804902191972374]",0.9804902191972374,10,0.0008055704696757812,7,mxCi2,relu,0.012508732828801945,0.31304211445450814,0.15
SGD,140,0.7,200,165,"[0.9159183673469388,0.9414325997006963]",0.9414325997006963,5,0.00021420974479252665,6,OAKE5,relu,0.05678357864714281,0.39552667431791216,0.15
adam,178,0.7,200,120,"[0.9602040816326533,0.9833587433522076]",0.9833587433522076,10,0.00036627358550707617,7,omxMe,relu,0.0036710920702551723,0.32030221758456784,0.15
adam,156,0.7,200,151,"[0.9514285714285714,0.9750700817344672]",0.9750700817344672,5,4.792843963088621e-05,5,fljqa,relu,0.05022204578081471,0.30370105544298437,0.15
adam,125,0.7,200,115,"[0.9459183673469387,0.9772262950233086]",0.9772262950233086,30,9.38692775547344e-05,8,ky56s,relu,0.017785036573875236,0.35727610393041187,0.15
adam,110,0.7,200,125,"[0.9531632653061225,0.9838221732377084]",0.9838221732377084,10,0.00030950609996070955,6,LbNOU,relu,0.00201887217121857,0.29090971014534234,0.15
adam,144,0.7,200,110,"[0.953877551020408,0.9797721228904889]",0.9797721228904889,100,0.0017956217994589767,7,UGoPo,relu,0.008752439029372186,0.3464092517052198,0.15
adam,130,0.7,200,147,"[0.9466326530612246,0.9651800897989146]",0.9651800897989146,50,0.00014026576374093973,8,fW51X,relu,0.014319993048222492,0.2759893616223743,0.15
SGD,98,0.7,200,133,"[0.9197959183673469,0.9489712991238136]",0.9489712991238136,10,0.000677092175688125,7,YwXGr,relu,0.006231793822265214,0.3361800806032021,0.15
adam,136,0.7,200,106,"[0.9448979591836736,0.9814232743999554]",0.9814232743999554,5,0.0004560006478174528,6,mnq8r,relu,0.07662482984844564,0.3026219234278664,0.15
adam,171,0.7,200,93,"[0.9539795918367349,0.9818602152736432]",0.9818602152736432,70,0.0012748954161185858,8,mKEQG,relu,0.025337371687929634,0.3695135566707782,0.15
adam,186,0.7,200,101,"[0.9371428571428572,0.9834483252179147]",0.9834483252179147,10,0.0009718204045185577,5,fT5kv,relu,0.06796185779887763,0.2867006557415285,0.15
adam,160,0.7,200,86,"[0.9282653061224491,0.9443799138764957]",0.9443799138764957,5,2.2799347213119737e-06,7,lFJ8w,relu,0.029550788599539496,0.32226337024533724,0.15
adam,113,0.7,200,121,"[0.9588775510204082,0.9807778976219177]",0.9807778976219177,10,7.584764166474455e-05,8,yPLuM,relu,0.00012634451834281357,0.27946182365486566,0.15
adam,104,0.7,200,116,"[0.946326530612245,0.984122798289137]",0.984122798289137,30,0.00230371331466567,6,PVh9H,relu,0.023171081156611623,0.3086586979297651,0.15
SGD,153,0.7,200,80,"[0.9550000000000001,0.9785698093907431]",0.9785698093907431,5,0.0016288965979690314,8,qPU8P,tanh,0.009764034308862204,0.2713366238258189,0.15
adam,147,0.7,200,91,"[0.9559183673469389,0.983408636241375]",0.983408636241375,10,0.00011947028946388749,7,wAmoq,tanh,0.016936130286608706,0.38578753767174834,0.15
adam,123,0.7,200,113,"[0.9322448979591836,0.9558375147702766]",0.9558375147702766,100,5.219064694988862e-05,8,mMQAj,relu,0.020170535388272195,0.2406971842893713,0.15
adam,85,0.7,200,104,"[0.9558163265306122,0.9831528912963428]",0.9831528912963428,5,0.0002610996560898099,5,n1Ca6,tanh,0.0045258100800504505,0.3614842469294487,0.15
adam,163,0.7,200,141,"[0.951734693877551,0.9792119005209754]",0.9792119005209754,50,0.0003810805698438001,7,Be7If,relu,0.03521075196657604,0.2557813556729969,0.15
adam,176,0.7,200,131,"[0.958061224489796,0.9798078244973022]",0.9798078244973022,10,0.0006361465526544954,4,HTqRG,tanh,0.013368827552381626,0.29501377017798286,0.15
adam,167,0.7,200,98,"[0.6094897959183674,0.9389827525792404]",0.9389827525792404,70,0.21939342659575262,6,nQWVU,tanh,0.01581720513439681,0.2638347501050813,0.15
SGD,132,0.7,200,83,"[0.9103061224489795,0.9136716708479413]",0.9136716708479413,10,8.253969256158938e-06,8,h5luD,relu,0.0022027823047129774,0.2328560512982525,0.15
adam,139,0.7,200,136,"[0.9582653061224491,0.9796241253098412]",0.9796241253098412,5,0.00017611185448593823,7,VVT9D,tanh,0.007055737212625916,0.3286493371281161,0.15
adam,149,0.7,200,71,"[0.9608163265306121,0.9855273532900531]",0.9855273532900531,10,0.0011161092794735696,6,NM5d7,tanh,0.027171542792016223,0.2832818592768764,0.15
adam,74,0.7,200,95,"[0.9587755102040816,0.9779589527941062]",0.9779589527941062,30,0.0027881647554068734,7,LiDV4,relu,0.01201582690831542,0.34766147730223373,0.15
adam,157,0.7,200,122,"[0.9678571428571429,0.9874770687982526]",0.9874770687982526,5,0.0008247996729203965,8,w4psn,tanh,5.348971803715262e-05,0.313813739800614,0.15
adam,91,0.7,200,76,"[0.9685714285714285,0.9850771248855205]",0.9850771248855205,10,0.004947648647028828,7,BXdN3,tanh,0.008528408500043516,0.2477009789458354,0.15
adam,129,0.7,200,126,"[0.9357142857142856,0.9852645190277011]",0.9852645190277011,50,0.008720683118421956,6,CFVfD,relu,0.01941794377478769,0.26959251908210446,0.15
SGD,119,0.7,200,108,"[0.5530612244897959,0.526458736260287]",0.526458736260287,100,2.6966376231412424e-05,8,MpP2b,tanh,0.05913899318987738,0.294803683612635,0.15
adam,196,0.7,200,88,"[0.9418367346938776,0.9846051354388543]",0.9846051354388543,10,0.0018603278113062632,7,Yew2a,relu,0.03119036786596648,0.21512541676019734,0.15
adam,143,0.7,200,81,"[0.9571428571428573,0.9876120090914352]",0.9876120090914352,5,0.0005246660558208097,6,I2k3g,tanh,0.004669913498975435,0.3361019241674945,0.15
adam,190,0.7,200,158,"[0.9418367346938776,0.947607260974513]",0.947607260974513,70,1.4683324669621369e-05,5,NZv7c,tanh,0.022378482460533672,0.30144291452574906,0.15
adam,107,0.7,200,101,"[0.9509183673469389,0.9806632786074407]",0.9806632786074407,10,0.0002218465660967692,8,blMwz,relu,0.011225240071941105,0.2585119734627572,0.15
adam,182,0.7,200,59,"[0.971734693877551,0.9823353998798087]",0.9823353998798087,5,0.006258899633164038,3,ZgJdW,tanh,6.894743197252782e-06,0.3701999382153834,0.15
adam,102,0.7,200,64,"[0.9467346938775512,0.9667490742684166]",0.9667490742684166,10,3.545932833185857e-05,7,bhw4b,relu,0.015139571510865672,0.24385415433878954,0.15
SGD,127,0.7,200,117,"[0.9432653061224489,0.9524815615431876]",0.9524815615431876,30,0.0013760730658040536,8,wh8lJ,tanh,0.002217395762971368,0.31657225269539213,0.15
adam,116,0.7,200,89,"[0.9626530612244899,0.9865141084349451]",0.9865141084349451,5,0.0002957603412436382,7,WYiLx,tanh,0.0330586304763625,0.22487987447561789,0.15
adam,136,0.7,200,71,"[0.7862244897959183,0.9646563741246481]",0.9646563741246481,10,0.06637561275110297,6,JkkGG,relu,0.04624600794803939,0.2775489600610339,0.15
adam,151,0.7,200,111,"[0.958061224489796,0.9702134260863546]",0.9702134260863546,100,0.01574175370019322,9,k451a,tanh,0.0540229876573592,0.23657131908103882,0.15
adam,173,0.7,200,68,"[0.9335714285714287,0.9884666297876604]",0.9884666297876604,50,0.02293125410962368,8,T3Yoh,relu,0.006087160342273801,0.25388870787348894,0.15
adam,198,0.7,200,67,"[0.6254081632653061,0.956126111426503]",0.956126111426503,50,0.08956081959862554,9,K8XzT,tanh,0.018734878984994464,0.19695060428519034,0.15
adam,172,0.7,200,53,"[0.7822448979591836,0.9688509884118928]",0.9688509884118928,50,0.04051449193701628,9,VKiXE,elu,0.024540833965027816,0.2106974929342537,0.15
SGD,185,0.7,200,56,"[0.9579591836734693,0.9797984079080206]",0.9797984079080206,50,0.03060588761664357,8,Icwsc,tanh,0.037039221128906466,0.2542761949510785,0.15
adam,180,0.7,200,76,"[0.4568367346938776,0.7153472068739448]",0.7153472068739448,50,0.34492436193169024,8,JPXCU,elu,0.021110665660926033,0.2166861542640179,0.15
adam,187,0.7,200,61,"[0.9321428571428573,0.9785747052595977]",0.9785747052595977,50,0.050711756553459865,9,GlHAr,relu,0.017213175188584548,0.22729716716512402,0.15
adam,193,0.7,200,49,"[0.7280612244897959,0.9590607718116957]",0.9590607718116957,50,0.13282525886122362,9,pEn0d,elu,0.07265868756836232,0.1873314403634308,0.15
adam,164,0.7,200,43,"[0.31801020408163266,0.9450368348770134]",0.9450368348770134,50,0.23239879404642827,8,bmiQc,tanh,0.029451698568922033,0.20113338169694533,0.15
adam,176,0.7,200,78,"[0.9355102040816327,0.9789659829169068]",0.9789659829169068,50,0.023180426374920775,9,XOhoy,relu,0.013229991564060175,0.2326101571997667,0.15
adam,168,0.7,200,73,"[0.927142857142857,0.9699478864168795]",0.9699478864168795,50,0.06624354307283271,8,zNxCN,elu,0.009763077142066031,0.260309253154463,0.15
SGD,200,0.7,200,84,"[0.961122448979592,0.9829278419773975]",0.9829278419773975,50,0.17125076213981805,9,ogJLF,tanh,0.006290867747037584,0.2692357966154326,0.15
adam,159,0.7,200,64,"[0.6141326530612246,0.89635610330067]",0.89635610330067,50,0.10830792070424629,8,zTHCL,elu,0.008288579433613243,0.2894180475691059,0.15
adam,146,0.7,200,68,"[0.9619387755102041,0.9856328954902708]",0.9856328954902708,50,0.029565888292084282,9,wAy2j,tanh,0.027621232862033905,0.24687839991985375,0.15
adam,94,0.7,200,57,"[0.9329591836734693,0.9842137284946805]",0.9842137284946805,50,0.019865397005757002,8,uFGbl,relu,0.015442373743892073,0.20518290056276658,0.15
adam,110,0.7,200,46,"[0.9465306122448979,0.9857202225205753]",0.9857202225205753,50,0.00987216718693875,8,Wm9Mp,elu,0.023940555351736108,0.22161693530815882,0.15
adam,99,0.7,200,53,"[0.9518367346938776,0.9814744562621422]",0.9814744562621422,50,0.012906681635866933,9,YykAG,tanh,0.06398490337949746,0.2361742781143915,0.15
adam,81,0.7,200,80,"[0.5325510204081633,0.7128075303727242]",0.7128075303727242,50,0.4142241306444316,8,JeJyz,elu,0.043018539579621394,0.25044598273874125,0.15
adam,171,0.7,200,92,"[0.9411224489795916,0.9657787716733225]",0.9657787716733225,50,0.041570029301073445,8,kj4Z6,relu,0.025711504307799185,0.1824992034418379,0.15
SGD,190,0.7,200,71,"[0.9529591836734694,0.9655113058524727]",0.9655113058524727,50,0.007280704832690578,9,k4H6e,tanh,0.011888522239162442,0.277820136644546,0.15
adam,179,0.7,200,86,"[0.9396428571428572,0.9725970044728122]",0.9725970044728122,5,0.016856700273478648,8,R91b0,elu,0.00557561079220123,0.24194305813185468,0.15
adam,123,0.7,200,61,"[0.9571428571428571,0.9841698365832375]",0.9841698365832375,70,0.010711391851796046,9,RNN4g,tanh,0.09264624745372853,0.26466378910707683,0.15
adam,140,0.7,200,97,"[0.9378571428571428,0.9770099210799975]",0.9770099210799975,50,0.09291560306208098,7,lNHNH,relu,0.00260637889825542,0.2533670056723831,0.15
adam,163,0.7,200,76,"[0.9355102040816327,0.9819391605699723]",0.9819391605699723,5,0.004092857128410698,8,dUxiA,elu,0.09604994953985853,0.28378095799254766,0.15
adam,134,0.7,200,41,"[0.9453061224489797,0.9804366203442072]",0.9804366203442072,5,0.02323684410336807,9,zQJV4,tanh,0.018835846991593307,0.20867354140948607,0.15
adam,115,0.7,200,83,"[0.9415306122448979,0.9817460785690606]",0.9817460785690606,30,0.0351758910456599,7,muolM,elu,0.01364680974698479,0.16875204386808387,0.15
SGD,173,0.7,200,66,"[0.9160204081632652,0.9480393483586684]",0.9480393483586684,100,0.006146639085452256,10,u6qs7,relu,0.004067937333624341,0.22803931403946573,0.15
adam,156,0.7,200,37,"[0.9614285714285715,0.9769537055951514]",0.9769537055951514,50,0.003215086711480605,8,MzgMm,tanh,0.010442406066965533,0.19044036055546934,0.15
adam,88,0.7,200,91,"[0.943061224489796,0.9822057543101753]",0.9822057543101753,5,0.004759566302619979,9,vQR3K,elu,0.021969700390498004,0.29946158803910045,0.15
adam,150,0.7,200,108,"[0.958061224489796,0.9888340536399955]",0.9888340536399955,10,0.0022370771584973048,7,gQ7Rm,relu,0.007260206467459751,0.27059970915829207,0.15
adam,152,0.7,200,105,"[0.9458163265306123,0.985155406414639]",0.985155406414639,10,0.0023777423151783977,7,oW84d,relu,0.007074016500536342,0.2868833163646773,0.15
adam,143,0.7,200,103,"[0.9462244897959182,0.9877632578530051]",0.9877632578530051,10,0.004243969259760047,7,WXgBP,relu,0.00802705857197111,0.3079868245745413,0.15
adam,148,0.7,200,95,"[0.9487244897959183,0.983478057185305]",0.983478057185305,10,0.008042518890036649,7,WLa99,relu,0.004100302547332506,0.2609384666784476,0.15
adam,163,0.7,200,88,"[0.9467346938775509,0.9833742420854508]",0.9833742420854508,10,0.002178056173257211,7,mNTEh,relu,0.016769217057449846,0.2687806848571207,0.15
adam,138,0.7,200,74,"[0.9434693877551019,0.9847855012666782]",0.9847855012666782,70,0.014586060020624054,7,UNolt,relu,1.5969650434211058e-05,0.2738666816681042,0.15
adam,157,0.7,200,97,"[0.9447959183673469,0.9839458216339168]",0.9839458216339168,10,0.002781070330897988,7,entiK,relu,0.010187974968429377,0.24548781103087752,0.15
adam,169,0.7,200,82,"[0.9372448979591835,0.9840613566457442]",0.9840613566457442,5,0.01054148094060228,8,DOHYi,relu,0.014045551984158994,0.2362219471935324,0.15
adam,132,0.7,200,108,"[0.948265306122449,0.9886502602214107]",0.9886502602214107,10,0.0016990473958880155,7,kA49o,relu,0.005736373266362259,0.2574836456293938,0.15
adam,129,0.7,200,109,"[0.9431632653061225,0.9799176095981842]",0.9799176095981842,10,0.0012745582761338912,6,ykbWr,relu,0.0028018322466192343,0.2910779906125969,0.15
adam,132,0.7,200,115,"[0.9465306122448978,0.9846042184371957]",0.9846042184371957,10,0.0009252406074574443,6,dj8Vh,relu,0.008994094219895835,0.2776441675635051,0.15
adam,125,0.7,200,119,"[0.9534693877551019,0.9860206126600257]",0.9860206126600257,10,0.001606902127597778,6,ufSR1,relu,0.01241274702823443,0.21803032286058596,0.15
adam,143,0.7,200,101,"[0.9530102040816327,0.9818091805048164]",0.9818091805048164,10,0.0007980355582481836,6,z5vJu,relu,0.0013247693454279813,0.26294315957294745,0.15
adam,120,0.7,200,106,"[0.937857142857143,0.9848756832957115]",0.9848756832957115,10,0.0020844989954611347,7,OaTAe,relu,0.016267970008265523,0.22959601213296196,0.15
adam,137,0.7,200,113,"[0.9462244897959184,0.9829650000282253]",0.9829650000282253,10,0.003485210853294334,6,TOnP1,relu,0.019731063321140267,0.24324717054705536,0.15
adam,112,0.7,200,98,"[0.9530612244897958,0.9815521967703418]",0.9815521967703418,10,0.0010901187662384854,7,VccSE,relu,0.006976190892868948,0.2956372743325209,0.15
adam,126,0.7,200,109,"[0.9494897959183672,0.9872676229805553]",0.9872676229805553,10,0.005195355989208781,7,O4i0O,relu,0.011083040023267345,0.2707450377189153,0.15
adam,147,0.7,200,130,"[0.9480612244897959,0.9828370866300083]",0.9828370866300083,10,0.0006210679925367892,6,CEBm2,relu,0.01448549402774342,0.28488753719118215,0.15
adam,132,0.7,200,101,"[0.95734693877551,0.9838372719578986]",0.9838372719578986,10,0.0015000781414949065,5,WMucj,relu,0.003891439273781415,0.3079161397527461,0.15
adam,106,0.7,200,93,"[0.9642857142857142,0.9865268354072999]",0.9865268354072999,10,0.0026691732700714183,7,docs8,relu,5.3084661186536194e-05,0.25556823600965267,0.15
adam,122,0.7,200,123,"[0.9505102040816327,0.9864311058529489]",0.9864311058529489,10,0.006676047398108748,7,kGpTJ,relu,0.008579116580010978,0.2114989339274997,0.15
adam,140,0.7,200,112,"[0.958469387755102,0.9846795712494533]",0.9846795712494533,10,0.0019711316197831273,6,tqkq6,relu,0.0057463072097397585,0.22114115858789987,0.15
adam,117,0.7,200,118,"[0.938469387755102,0.9856617746745788]",0.9856617746745788,10,0.003339454891962372,7,hd6IH,relu,0.017423057019402895,0.23876500071538784,0.15
adam,134,0.7,200,92,"[0.9559183673469388,0.9814657152640764]",0.9814657152640764,10,0.0003938222787069602,6,ZVrUy,relu,0.012618830872862596,0.3187679184327557,0.15
adam,150,0.7,200,128,"[0.9566326530612246,0.9797335152821418]",0.9797335152821418,10,0.0009961335478825507,7,FYmKt,relu,0.0023159669805221236,0.24816352563814162,0.15
adam,144,0.7,200,107,"[0.9408163265306122,0.9814412563558216]",0.9814412563558216,10,0.0007242180230132478,6,SwwhY,relu,0.08663810857882212,0.2000032622338549,0.15
adam,128,0.7,200,89,"[0.9604081632653061,0.9877552391051069]",0.9877552391051069,10,0.0015219835359311705,5,INvM0,tanh,0.010185993499403941,0.27925442136821593,0.15
adam,137,0.7,200,104,"[0.9270408163265307,0.9836678877370927]",0.9836678877370927,10,0.005317353981218126,7,RjrHH,relu,0.02118418309768133,0.30193139460183005,0.15
adam,101,0.7,200,100,"[0.9220408163265306,0.980514248480859]",0.980514248480859,5,0.003741071703566037,7,OWNWf,elu,0.015294713282495287,0.23023586918874472,0.15
adam,154,0.7,200,87,"[0.9569387755102042,0.9816978922953226]",0.9816978922953226,30,0.0005422074574039638,6,Om7QT,tanh,0.004848614932654187,0.25841203719863154,0.15
adam,111,0.7,200,137,"[0.9528571428571431,0.9802310545584347]",0.9802310545584347,10,0.0028080134534591967,7,Ku9Gl,relu,0.00742682729215327,0.29018807498577565,0.15
adam,119,0.7,200,79,"[0.9541836734693877,0.9770737302674972]",0.9770737302674972,100,0.001192687094924173,6,sXMv7,elu,0.019252983636599948,0.2736789911178534,0.15
adam,124,0.7,200,94,"[0.9640816326530611,0.9844118493160894]",0.9844118493160894,5,0.0018418227950275394,5,AyIpM,tanh,0.0014594438452286192,0.24982519087533514,0.15
adam,146,0.7,200,113,"[0.9287755102040818,0.9833970694489306]",0.9833970694489306,10,0.004544291577218862,7,xoOM9,relu,0.011879776265456866,0.21886093767818432,0.15
SGD,96,0.7,200,85,"[0.9414285714285715,0.9665603720600882]",0.9665603720600882,70,0.008651425737228704,8,hyPi6,elu,0.023261180567337014,0.2646617725710314,0.15
adam,131,0.7,200,119,"[0.9540816326530612,0.9879443517014973]",0.9879443517014973,10,0.0007524498956048059,7,SIUTI,tanh,0.009206492859559101,0.31289762822543893,0.15
adam,114,0.7,200,132,"[0.9337755102040817,0.9829222697280814]",0.9829222697280814,5,0.006690407101381494,2,IsDBT,relu,0.017687587779541082,0.2987870900658594,0.15
adam,159,0.7,200,95,"[0.9552551020408163,0.9798996036025203]",0.9798996036025203,10,0.0003576405960481162,8,KJtPH,elu,0.00010726126201074902,0.23533735796426228,0.15
adam,141,0.7,200,109,"[0.9565306122448979,0.9844288247256336]",0.9844288247256336,5,0.00237865610113739,6,FIKFE,tanh,0.025917245704960623,0.1776301687119261,0.15
adam,151,0.7,200,103,"[0.9592857142857142,0.9850111919034104]",0.9850111919034104,10,0.0010555057177041752,4,GppvG,elu,0.004668334925050425,0.32525138363745754,0.15
adam,108,0.7,200,126,"[0.9597959183673469,0.984378870834561]",0.984378870834561,30,0.0015988148029283645,7,PL7OE,relu,0.013354114397336237,0.20858918905715612,0.15
SGD,134,0.7,200,78,"[0.9308163265306122,0.945407699183509]",0.945407699183509,100,0.00048238911748310783,6,B71c5,tanh,0.002989304514486775,0.2842576199693252,0.15
adam,128,0.7,200,116,"[0.9420408163265306,0.9753117811012032]",0.9753117811012032,10,0.013074589410914357,7,pkBGc,elu,0.016237338640481786,0.24249807472815185,0.15
adam,105,0.7,200,98,"[0.9331632653061224,0.9861774635597793]",0.9861774635597793,5,0.0038490143643037226,8,Zo4Vi,relu,0.007624039397084411,0.19844360914695086,0.15
adam,122,0.7,200,72,"[0.9613265306122448,0.9857789141242158]",0.9857789141242158,10,0.008521013473755959,7,Cah1H,tanh,0.020867728633474112,0.25761961267179434,0.15
adam,141,0.7,200,122,"[0.9590816326530611,0.9860914902493565]",0.9860914902493565,10,0.00021544812771592996,5,U1u3t,elu,0.011094596127926171,0.26807962810635066,0.15
adam,148,0.7,200,89,"[0.9672448979591837,0.9821722066325089]",0.9821722066325089,70,0.001978099621220208,8,DoPlt,relu,5.864741148244382e-05,0.2201192207796732,0.15
